2014-01-07 14:40:56,132 INFO IP: 121.49.97.45 USER: 18602800563 Login Successful.
2014-01-07 14:40:57,849 INFO 1
2014-01-07 14:40:57,849 INFO 2
2014-01-07 14:41:06,905 INFO 1
2014-01-07 14:41:06,905 INFO 2
2014-01-07 15:44:50,066 INFO IP: 121.49.97.45 USER: 18602800563 Login Successful.
2014-01-07 15:57:00,337 INFO 1
2014-01-07 15:57:00,338 INFO 2
2014-01-14 10:57:24,887 INFO IP: 222.197.180.240 USER: 18602800563 Login Successful.
2014-01-14 10:57:27,918 INFO 1
2014-01-14 10:57:27,918 INFO 2
2014-01-14 11:00:37,997 INFO 1
2014-01-14 11:00:37,997 INFO 2
2014-01-14 17:51:54,611 INFO IP: 121.49.97.45 USER: 18602800563 Login Successful.
2014-01-14 17:52:15,990 INFO IP: 121.49.97.45 USERNAME: 18602800563 Logout.
2014-01-14 17:52:58,347 INFO IP: 121.49.97.45 USER: 18602800563 Login Successful.
2014-01-14 17:54:08,494 INFO 1
2014-01-14 17:54:08,494 INFO 2
2014-01-14 17:54:26,937 INFO IP: 121.49.97.45 USERNAME: 18602800563 Logout.
2014-01-14 17:54:31,511 INFO IP: 121.49.97.45 USER: 18602800563 Login Failed.
2014-01-14 17:54:36,040 INFO IP: 121.49.97.45 USER: ch Login Successful.
2014-01-14 17:54:40,017 INFO 1
2014-01-14 17:54:40,017 INFO 2
2014-01-14 17:55:10,152 INFO 1
2014-01-14 17:55:10,152 INFO 2
2014-01-14 17:55:11,414 INFO 1
2014-01-14 17:55:11,415 INFO 2
2014-01-14 17:57:50,507 INFO 1
2014-01-14 17:57:50,508 INFO 2
2014-01-14 17:57:52,211 INFO 1
2014-01-14 17:57:52,211 INFO 2
2014-01-14 17:59:50,638 INFO 1
2014-01-14 17:59:50,638 INFO 2
2014-01-14 18:00:14,066 INFO 1
2014-01-14 18:00:14,066 INFO 2
2014-01-14 18:01:09,327 INFO 1
2014-01-14 18:01:09,328 INFO 2
2014-01-14 18:01:34,525 INFO 1
2014-01-14 18:01:34,526 INFO 2
2014-01-14 18:01:40,207 INFO 1
2014-01-14 18:01:40,207 INFO 2
2014-01-14 18:02:01,161 INFO 1
2014-01-14 18:02:01,161 INFO 2
2014-01-14 18:02:31,464 INFO 1
2014-01-14 18:02:31,464 INFO 2
2014-01-14 18:02:52,663 INFO 1
2014-01-14 18:02:52,663 INFO 2
2014-01-14 18:02:55,037 INFO 1
2014-01-14 18:02:55,037 INFO 2
2014-01-14 18:03:14,415 INFO 1
2014-01-14 18:03:14,415 INFO 2
2014-01-14 18:03:27,191 INFO 1
2014-01-14 18:03:27,191 INFO 2
2014-01-14 18:03:50,206 INFO 1
2014-01-14 18:03:50,207 INFO 2
2014-01-14 18:04:14,303 INFO 1
2014-01-14 18:04:14,303 INFO 2
2014-01-14 18:05:13,549 INFO list index out of range
2014-01-14 18:05:43,673 INFO 1
2014-01-14 18:05:43,673 INFO 2
2014-01-14 18:05:44,800 INFO list index out of range
2014-01-14 18:05:59,133 INFO 1
2014-01-14 18:05:59,134 INFO 2
2014-01-14 18:06:33,819 INFO 1
2014-01-14 18:06:33,819 INFO 2
2014-01-14 18:06:57,456 INFO 1
2014-01-14 18:06:57,457 INFO 2
2014-01-14 18:07:04,072 INFO 1
2014-01-14 18:07:04,072 INFO 2
2014-01-14 18:08:00,806 INFO 1
2014-01-14 18:08:00,807 INFO 2
2014-01-14 18:08:09,003 INFO 1
2014-01-14 18:08:09,003 INFO 2
2014-01-14 18:08:17,352 INFO 1
2014-01-14 18:08:17,352 INFO 2
2014-01-14 18:08:43,843 INFO 1
2014-01-14 18:08:43,843 INFO 2
2014-01-14 18:08:55,320 INFO 1
2014-01-14 18:08:55,320 INFO 2
2014-01-14 18:09:19,736 INFO 1
2014-01-14 18:09:19,737 INFO 2
2014-01-14 18:09:29,276 INFO 1
2014-01-14 18:09:29,276 INFO 2
2014-01-14 18:09:40,278 INFO 1
2014-01-14 18:09:40,278 INFO 2
2014-01-14 18:09:55,293 INFO 1
2014-01-14 18:09:55,293 INFO 2
2014-01-14 18:09:57,593 INFO 1
2014-01-14 18:09:57,594 INFO 2
2014-01-14 18:10:23,876 INFO 1
2014-01-14 18:10:23,876 INFO 2
2014-01-14 18:10:58,833 INFO 1
2014-01-14 18:10:58,834 INFO 2
2014-01-14 18:11:02,407 INFO 1
2014-01-14 18:11:02,407 INFO 2
2014-01-14 18:11:56,850 INFO 1
2014-01-14 18:11:56,850 INFO 2
2014-01-14 18:12:42,866 INFO IP: 121.49.97.45 USERNAME: ch Logout.
2014-01-14 18:13:08,576 INFO IP: 121.49.97.45 USER: test sign up success.
2014-01-14 18:13:08,576 INFO IP: 121.49.97.45 USER: test Login Successful.
2014-01-14 18:13:12,004 INFO IP: 121.49.97.45 USERNAME: test Logout.
2014-01-14 18:13:14,896 INFO IP: 121.49.97.45 USER: test Login Successful.
2014-01-14 18:13:19,105 INFO IP: 121.49.97.45 USER: test Change passwd to test successful.
2014-01-14 18:13:24,492 INFO IP: 121.49.97.45 USER: test Login Successful.
2014-01-14 18:13:27,913 INFO IP: 121.49.97.45 USERNAME: test Logout.
2014-01-14 18:13:34,629 INFO IP: 121.49.97.45 USER: test Login Successful.
2014-01-14 18:13:35,723 INFO IP: 121.49.97.45 USERNAME: test Logout.
2014-01-14 18:13:38,423 INFO IP: 121.49.97.45 USER: ch Login Successful.
2014-01-14 18:13:41,156 INFO 1
2014-01-14 18:13:41,156 INFO 2
2014-01-14 18:13:53,201 INFO 1
2014-01-14 18:13:53,201 INFO 2
2014-01-14 21:04:42,495 INFO IP: 121.49.97.45 USER: ch Login Successful.
2014-01-14 21:04:44,745 INFO 1
2014-01-14 21:04:44,745 INFO 2
2014-01-14 21:04:50,379 INFO 1
2014-01-14 21:04:50,379 INFO 2
2014-01-14 21:05:58,917 INFO 1
2014-01-14 21:05:58,917 INFO 2
2014-01-14 21:06:03,427 INFO 1
2014-01-14 21:06:03,427 INFO 2
2014-01-14 21:06:04,400 INFO 1
2014-01-14 21:06:04,400 INFO 2
2014-01-14 21:06:57,892 INFO 1
2014-01-14 21:06:57,893 INFO 2
2014-01-14 21:07:00,103 INFO 1
2014-01-14 21:07:00,103 INFO 2
2014-01-14 21:18:53,426 INFO IP: 121.49.97.45 USER: ch Login Successful.
2014-01-14 21:18:54,979 INFO 1
2014-01-14 21:18:54,979 INFO 2
2014-01-14 21:21:56,655 INFO IP: 121.49.97.45 USER: ch Login Successful.
2014-01-14 21:59:08,793 INFO IP: 121.49.97.45 USER: ch Change passwd to 123 successful.
2014-01-14 21:59:14,970 INFO IP: 121.49.97.45 USER: ch Login Successful.
2014-01-14 21:59:19,841 INFO IP: 121.49.97.45 USER: ch Change passwd to 880731 successful.
2014-01-14 21:59:25,969 INFO IP: 121.49.97.45 USER: ch Login Successful.
2014-01-14 22:02:24,897 INFO IP: 121.49.97.45 USER: ch Login Successful.
2014-01-14 23:06:26,190 INFO IP: 121.49.97.45 USER: ch Login Successful.
2014-01-14 23:19:42,011 INFO IP: 121.48.173.2 USER: ch Login Successful.
2014-01-15 12:37:00,026 INFO IP: 121.49.97.45 USER: ch Login Successful.
2014-01-15 15:34:30,760 INFO IP: 121.49.97.45 USER: test Login Successful.
2014-01-15 15:39:04,751 INFO IP: 121.49.97.45 USER: test Login Successful.
2014-01-15 16:06:06,644 INFO IP: 121.49.97.45 USER: test Login Successful.
2014-01-15 22:10:20,632 INFO IP: 121.49.97.45 USER: ch Login Successful.
2014-01-20 11:13:00,620 INFO IP: 121.49.97.45 USER: test Login Successful.
2014-03-13 11:57:46,036 INFO IP: 121.49.97.27 USER: ch Login Successful.
2014-03-13 17:08:37,397 INFO IP: 121.49.97.27 USER: ch Login Successful.
2014-03-13 17:55:15,589 INFO IP: 121.49.97.27 USER: ch Login Successful.
2014-03-14 00:06:09,865 INFO IP: 121.48.173.137 USER: ch Login Successful.
2014-03-16 14:42:10,493 INFO IP: 121.49.97.27 USER: 18602800563 Login Failed.
2014-03-16 14:42:14,930 INFO IP: 121.49.97.27 USER: ch Login Successful.
2014-03-16 15:04:32,837 INFO IP: 121.49.97.27 USERNAME: ch Logout.
2014-03-16 15:16:02,397 INFO IP: 121.49.97.27 USER: test sign up failed.
2014-03-16 15:16:10,276 INFO IP: 121.49.97.27 USER: test sign up failed.
2014-03-16 15:16:17,675 INFO IP: 121.49.97.27 USER: test sign up failed.
2014-03-16 15:16:52,428 INFO IP: 121.49.97.27 USER: test1 sign up success.
2014-03-16 15:16:52,428 INFO IP: 121.49.97.27 USER: test1 Login Successful.
2014-03-16 15:17:43,088 INFO IP: 121.49.97.27 USERNAME: test1 Logout.
2014-03-16 15:18:05,180 INFO IP: 121.49.97.27 USER: test Login Successful.
2014-03-16 15:19:07,339 INFO IP: 121.49.97.27 USERNAME: test Logout.
2014-03-16 15:19:10,479 INFO IP: 121.49.97.27 USER: test Login Failed.
2014-03-16 15:23:04,785 INFO IP: 121.49.97.27 USER: test Login Successful.
2014-03-18 14:46:47,796 INFO IP: 121.49.97.27 USER: ch Login Successful.
2014-03-18 14:47:21,279 INFO IP: 222.197.180.228 USER: yxxone sign up success.
2014-03-18 14:47:21,279 INFO IP: 222.197.180.228 USER: yxxone Login Successful.
2014-03-19 08:51:19,647 INFO IP: 121.49.97.27 USER: ch Login Successful.
2014-03-19 10:26:13,883 INFO IP: 182.148.64.30 USER: ch Login Successful.
2014-03-19 10:33:14,454 INFO IP: 110.184.147.130 USERNAME: ch Logout.
2014-03-19 10:33:24,527 INFO IP: 110.184.147.130 USER: test Login Successful.
2014-04-02 10:26:59,215 INFO IP: 222.197.180.208 USER: yxxone Login Failed.
2014-04-02 10:27:12,855 INFO IP: 222.197.180.208 USER: yxxone Login Failed.
2014-04-02 10:27:25,432 INFO IP: 222.197.180.208 USER: yxxone Login Failed.
2014-04-02 10:27:39,008 INFO IP: 222.197.180.208 USER: yxxone Login Failed.
2014-04-02 10:27:59,349 INFO IP: 222.197.180.208 USER: yxxone Login Failed.
2014-04-02 10:28:26,309 INFO IP: 222.197.180.208 USER: yxxone sign up failed.
2014-04-02 10:28:44,306 INFO IP: 222.197.180.208 USER: yxxone Login Failed.
2014-04-02 10:28:56,932 INFO IP: 222.197.180.208 USER: yxxone Login Failed.
2014-04-02 10:29:26,037 INFO IP: 222.197.180.208 USER: yxxone Login Failed.
2014-04-02 10:29:44,799 INFO IP: 222.197.180.208 USER: yxxone Login Failed.
2014-04-02 10:30:05,571 INFO IP: 222.197.180.208 USER: 又要注册 sign up success.
2014-04-02 10:30:05,584 INFO IP: 222.197.180.208 USER: 又要注册 Login Successful.
2014-04-02 11:11:18,471 INFO IP: 121.49.97.27 USER: ch Login Successful.
2014-04-21 10:12:49,554 INFO IP: 113.31.46.141 USER: test Login Successful.
2014-04-21 10:53:44,888 INFO IP: 222.197.180.186 USER:  Login Failed.
2014-04-21 10:53:54,384 INFO IP: 222.197.180.186 USER: 123 Login Failed.
2014-04-21 12:15:53,962 INFO IP: 113.31.46.141 USER: test Login Successful.
2014-04-21 12:47:20,543 INFO IP: 222.197.180.186 USER: yxxone Login Failed.
2014-04-21 12:47:40,873 INFO IP: 222.197.180.186 USER: yxx sign up success.
2014-04-21 12:47:40,873 INFO IP: 222.197.180.186 USER: yxx Login Successful.
2014-04-21 13:17:56,908 INFO IP: 222.197.180.186 USER: zhstep sign up success.
2014-04-21 13:17:56,908 INFO IP: 222.197.180.186 USER: zhstep Login Successful.
2014-04-21 13:31:21,546 INFO IP: 113.31.46.141 USER: test Login Successful.
2014-04-21 15:52:00,873 INFO IP: 222.197.180.186 USER: yxx Login Successful.
2014-04-24 10:36:15,098 INFO IP: 222.246.191.203 USER: test Login Successful.
2014-05-13 15:47:59,755 INFO 'method'
2014-05-13 15:48:03,294 INFO global name 'deviceid' is not defined
2014-05-13 15:48:58,386 INFO global name 'ids' is not defined
2014-05-13 15:48:59,216 INFO global name 'ids' is not defined
2014-05-13 16:03:30,815 INFO 'id'
2014-05-13 16:03:51,329 INFO tuple indices must be integers, not str
2014-05-13 16:04:11,004 INFO tuple indices must be integers, not str
2014-05-13 16:04:25,739 INFO IP: 121.49.97.26 USER: ch Login Successful.
2014-05-13 16:05:16,066 INFO tuple indices must be integers, not str
2014-05-13 16:06:00,049 INFO datetime.datetime(2014, 4, 24, 10, 52, 22) is not JSON serializable
2014-05-13 16:07:09,667 INFO 2014-04-24 10:52:22 产品信息创建

2014-05-13 16:07:09,667 INFO datetime.datetime(2014, 4, 24, 10, 52, 22) is not JSON serializable
2014-05-13 16:07:34,201 INFO 2014-04-24 10:52:22 产品信息创建

2014-05-13 16:17:16,906 INFO {1L: '\xe4\xba\xa7\xe5\x93\x81\xe5\xb7\xb2\xe9\x94\x80\xe5\x94\xae'}
2014-05-13 16:17:28,046 INFO {0L: '\xe4\xba\xa7\xe5\x93\x81\xe5\xb7\xb2\xe7\x94\x9f\xe4\xba\xa7'}
2014-05-13 16:28:21,604 INFO IP: 121.49.97.26 USERNAME: ch Logout.
2014-05-13 16:28:27,253 INFO IP: 121.49.97.26 USER: ch Login Successful.
2014-05-13 16:33:23,666 INFO IP: 121.49.97.26 USER: ch Login Successful.
2014-05-13 16:35:00,808 INFO IP: 121.49.97.26 USERNAME: ch Logout.
2014-05-13 16:36:02,173 INFO u'1'
2014-05-13 16:37:32,016 INFO 'statusid'
2014-05-13 16:37:34,444 INFO 'statusid'
2014-05-13 16:42:57,474 INFO 'statusid'
2014-05-13 16:43:39,228 INFO <Storage {'method': u'uploadinfo', 'id': u'1,statusid=1'}>
2014-05-13 16:43:39,229 INFO 'statusid'
2014-05-13 16:43:44,062 INFO <Storage {'method': u'uploadinfo', 'id': u'1,statusid=1'}>
2014-05-13 16:43:44,062 INFO 'statusid'
2014-05-13 16:44:17,288 INFO 'statusid'
2014-05-13 16:44:20,178 INFO 'statusid'
2014-05-13 16:45:27,938 INFO 'statusid'
2014-05-13 16:45:32,671 INFO 'statusid'
2014-05-13 16:45:38,114 INFO 'statusid'
2014-05-13 16:45:38,888 INFO 'statusid'
2014-05-13 16:45:44,891 INFO 'statusid'
2014-05-13 16:45:45,425 INFO 'statusid'
2014-05-13 16:45:47,681 INFO 'statusid'
2014-05-13 16:45:48,695 INFO 'statusid'
2014-05-13 16:46:14,325 INFO 'statusid'
